Date	Time	Severity	Direction	Truck	Postmile
20070506	1230	Property Damage	N	FALSE	16.863
20070506	1154	Visible Injury	N	FALSE	16.09
20070506	1120	Complaint of Pain	N	FALSE	11.071
20070506	0145	Property Damage	N	FALSE	16.96
20070506	0105	Complaint of Pain	N	FALSE	23.01
20070505	0930	Property Damage	N	TRUE	17.2
20070505	0320	Complaint of Pain	N	FALSE	27.387
20070505	0215	Property Damage	S	FALSE	12.14
20070505	0212	Visible Injury	S	FALSE	12.11
20070505	0210	Property Damage	S	TRUE	12.12
20070505	0207	Property Damage	S	FALSE	12.1
20070505	0205	Visible Injury	S	FALSE	12.11
20070504	2205	Complaint of Pain	S	TRUE	17.76
20070504	2040	Complaint of Pain	S	FALSE	13.559
20070504	1655	Property Damage	N	TRUE	21.94
20070504	1600	Property Damage	N	FALSE	26.21
20070504	1310	Property Damage	S	FALSE	18.83
20070504	1120	Property Damage	S	TRUE	11.93
20070504	0902	Property Damage	N	TRUE	18.53
20070504	0835	Visible Injury	N	FALSE	19.35
20070504	0815	Property Damage	N	TRUE	19.27
20070503	1924	Complaint of Pain	S	FALSE	23.707
20070503	1815	Property Damage	N	FALSE	22.51
20070503	1735	Visible Injury	S	FALSE	20.33
20070503	1445	Property Damage	N	TRUE	6.212
20070503	1440	Property Damage	N	FALSE	7.18
20070503	1435	Property Damage	N	TRUE	6.212
20070503	1320	Property Damage	S	FALSE	23.8
20070503	1236	Property Damage	N	FALSE	18.316
20070503	0655	Property Damage	N	FALSE	19.63
20070503	0200	Visible Injury	N	TRUE	7.02
20070502	2330	Property Damage	N	TRUE	22.53
20070502	2050	Property Damage	S	FALSE	18.29
20070502	2045	Complaint of Pain	S	FALSE	16.21
20070502	1050	Property Damage	S	FALSE	9.35
20070502	1030	Property Damage	S	FALSE	13.07
20070502	0945	Property Damage	S	TRUE	9.11
20070501	2215	Property Damage	N	TRUE	19.76
20070501	1955	Property Damage	N	TRUE	10.79
20070501	1757	Property Damage	S	FALSE	23.83
20070501	0900	Property Damage	S	FALSE	23.48
20070501	0725	Property Damage	N	FALSE	12.11
20070430	2325	Complaint of Pain	N	FALSE	15.52
20070430	2204	Fatal	N	FALSE	6.81
20070430	1910	Property Damage	S	TRUE	15.01
20070430	1839	Complaint of Pain	S	TRUE	5.19
20070430	1801	Complaint of Pain	N	FALSE	15.79
20070430	1630	Property Damage	S	FALSE	13.115
20070430	1330	Property Damage	N	TRUE	17.47
20070430	1225	Fatal	N	TRUE	18.75
20070430	0951	Complaint of Pain	S	TRUE	21.689
20070429	2355	Property Damage	N	FALSE	7.85
20070429	2200	Property Damage	N	FALSE	19.74
20070429	2055	Property Damage	S	FALSE	22.063
20070429	1600	Property Damage	S	FALSE	19.65
20070429	0420	Visible Injury	N	FALSE	26.44
20070429	0215	Visible Injury	N	FALSE	17.6
20070428	2330	Visible Injury	S	FALSE	17.248
20070428	2315	Visible Injury	S	FALSE	19.892
20070428	2118	Complaint of Pain	S	FALSE	19.567
20070428	2005	Property Damage	N	TRUE	12.69
20070428	1340	Property Damage	S	FALSE	16.21
20070428	0136	Property Damage	N	TRUE	12.05
20070428	0120	Property Damage	N	FALSE	15.02
20070428	0118	Property Damage	N	FALSE	15
20070428	0115	Property Damage	N	FALSE	14.9
20070427	1650	Property Damage	N	FALSE	26.705
20070427	1525	Property Damage	S	FALSE	9.43
20070427	1400	Property Damage	S	FALSE	24.21
20070427	1347	Visible Injury	S	FALSE	23.48
20070427	1210	Property Damage	N	FALSE	19.81
20070427	1040	Property Damage	N	TRUE	22.068
20070427	0220	Complaint of Pain	N	FALSE	12.04
20070427	0205	Property Damage	N	FALSE	17.114
20070426	1900	Complaint of Pain	S	FALSE	9.25
20070426	1820	Property Damage	N	FALSE	12.8
20070426	1810	Property Damage	S	FALSE	21.09
20070426	1745	Property Damage	S	FALSE	10.74
20070426	1425	Property Damage	S	FALSE	18.49
20070426	1203	Property Damage	N	TRUE	18.316
20070426	0800	Property Damage	N	FALSE	22.94
20070426	0240	Property Damage	S	FALSE	22.063
20070425	0740	Complaint of Pain	S	FALSE	10.94
20070425	0710	Property Damage	N	FALSE	8.97
20070425	0335	Complaint of Pain	N	FALSE	12.2
20070424	2341	Property Damage	S	FALSE	17.06
20070424	2340	Property Damage	S	FALSE	17.07
20070424	1920	Property Damage	N	FALSE	20.77
20070424	0950	Property Damage	N	TRUE	22.03
20070424	0700	Property Damage	S	FALSE	19.85
20070424	0600	Property Damage	N	TRUE	17.33
20070424	0415	Property Damage	N	FALSE	13.082
20070423	2315	Property Damage	S	FALSE	15.489
20070423	1620	Property Damage	S	FALSE	12.871
20070423	1540	Complaint of Pain	S	FALSE	9.17
20070423	1110	Property Damage	S	TRUE	20.26
20070423	0750	Property Damage	N	TRUE	15.899
20070423	0450	Property Damage	S	FALSE	9.625
20070422	1330	Complaint of Pain	N	FALSE	10.19
20070422	0330	Complaint of Pain	N	FALSE	12.2
20070422	0323	Severe Injury	N	FALSE	14.11
20070422	0319	Visible Injury	N	FALSE	14.03
20070421	2340	Property Damage	S	FALSE	13.339
20070421	2155	Property Damage	N	FALSE	10.687
20070421	0020	Visible Injury	S	FALSE	23.1
20070420	2050	Visible Injury	S	FALSE	9.42
20070420	1730	Visible Injury	S	FALSE	13.59
20070420	1645	Complaint of Pain	S	FALSE	12.99
20070420	1231	Complaint of Pain	N	FALSE	18.316
20070420	1215	Property Damage	N	FALSE	9.98
20070420	1155	Complaint of Pain	N	TRUE	13.96
20070420	1154	Complaint of Pain	N	FALSE	13.96
20070420	1110	Property Damage	N	TRUE	22.61
20070420	0844	Property Damage	N	FALSE	19.3
20070420	0705	Property Damage	S	FALSE	22.063
20070420	0425	Property Damage	S	FALSE	24.43
20070420	0238	Property Damage	N	FALSE	19.85
20070420	0001	Property Damage	N	FALSE	9.43
20070419	2355	Property Damage	N	FALSE	9.723
20070419	1705	Property Damage	N	TRUE	22.49
20070419	1700	Property Damage	S	FALSE	9.44
20070419	0945	Property Damage	N	FALSE	22.154
20070419	0800	Property Damage	S	FALSE	20.25
20070418	1620	Property Damage	S	FALSE	24.49
20070418	0834	Complaint of Pain	N	FALSE	18.21
20070418	0120	Property Damage	S	TRUE	15.67
20070417	2145	Property Damage	N	TRUE	6.78
20070417	0815	Complaint of Pain	S	FALSE	9.17
20070417	0650	Property Damage	S	TRUE	11.04
20070417	0001	Property Damage	S	FALSE	21.13
20070416	1830	Property Damage	N	FALSE	15.9
20070416	0955	Property Damage	N	FALSE	19.25
20070416	0830	Visible Injury	N	TRUE	21.91
20070416	0200	Property Damage	S	TRUE	20.34
20070416	0135	Property Damage	N	FALSE	16.862
20070415	2045	Property Damage	N	FALSE	9.21
20070415	1255	Complaint of Pain	S	FALSE	21.12
20070415	0700	Property Damage	N	FALSE	26.46
20070415	0655	Property Damage	N	FALSE	26.46
20070415	0555	Visible Injury	S	FALSE	8.01
20070415	0150	Property Damage	S	FALSE	14.87
20070415	0030	Complaint of Pain	N	FALSE	12.79
20070414	2500	Property Damage	N	FALSE	15.329
20070414	1900	Property Damage	N	FALSE	5.522
20070414	1550	Complaint of Pain	N	FALSE	13.811
20070414	0350	Complaint of Pain	N	FALSE	18.63
20070414	0348	Property Damage	N	FALSE	18.63
20070414	0345	Property Damage	N	FALSE	18.62
20070414	0235	Property Damage	N	FALSE	25.4
20070414	0145	Property Damage	S	FALSE	7.97
20070413	2135	Property Damage	S	FALSE	14.1
20070413	2050	Property Damage	S	FALSE	23.36
20070413	1435	Visible Injury	N	TRUE	13.68
20070413	0920	Property Damage	N	FALSE	9.51
20070413	0655	Property Damage	N	TRUE	6.835
20070412	1520	Property Damage	S	FALSE	9.05
20070412	1510	Complaint of Pain	N	FALSE	7.719
20070412	1440	Property Damage	N	FALSE	16.166
20070412	1440	Complaint of Pain	S	FALSE	7.02
20070412	1235	Property Damage	N	FALSE	24.55
20070412	1001	Property Damage	N	FALSE	13.99
20070412	0750	Complaint of Pain	S	FALSE	7.79
20070412	0720	Property Damage	N	FALSE	19.79
20070412	0450	Property Damage	S	FALSE	7.825
20070412	0215	Property Damage	N	FALSE	6.25
20070411	1720	Property Damage	S	FALSE	19.69
20070411	1310	Property Damage	N	FALSE	15.941
20070411	1045	Property Damage	S	TRUE	13.53
20070411	1015	Property Damage	S	TRUE	11.01
20070411	0755	Property Damage	S	FALSE	14.28
20070411	0700	Property Damage	S	FALSE	12.02
20070410	2300	Property Damage	S	FALSE	7.85
20070410	1809	Property Damage	S	FALSE	18.313
20070410	1440	Property Damage	S	TRUE	10.72
20070410	1420	Property Damage	N	FALSE	7.99
20070410	0905	Property Damage	N	FALSE	12.638
20070410	0800	Severe Injury	N	FALSE	11.819
20070409	2255	Property Damage	N	FALSE	21.98
20070409	2135	Property Damage	N	FALSE	17.46
20070409	1700	Property Damage	N	FALSE	12.135
20070409	1550	Property Damage	N	FALSE	19.77
20070409	1459	Property Damage	S	FALSE	5.75
20070409	1135	Property Damage	N	TRUE	24.123
20070409	1131	Property Damage	N	FALSE	6.2
20070409	0650	Property Damage	S	FALSE	11.97
20070408	1910	Property Damage	N	FALSE	22.41
20070408	1632	Property Damage	S	FALSE	12.031
20070408	1555	Property Damage	N	TRUE	14.43
20070408	0400	Complaint of Pain	S	FALSE	19.32
20070407	1820	Property Damage	N	FALSE	23.35
20070406	2130	Property Damage	N	FALSE	26.44
20070406	2100	Property Damage	N	FALSE	19.88
20070406	1631	Property Damage	N	FALSE	18.316
20070406	1625	Property Damage	S	FALSE	20.23
20070406	1530	Property Damage	N	FALSE	9.84
20070406	1530	Property Damage	N	FALSE	7.08
20070406	1350	Property Damage	N	FALSE	12.06
20070406	1220	Property Damage	N	FALSE	9.305
20070406	0900	Property Damage	N	FALSE	12.64
20070406	0755	Property Damage	S	TRUE	9.17
20070406	0544	Visible Injury	N	TRUE	23.57
20070406	0540	Visible Injury	N	FALSE	23.47
20070406	0430	Property Damage	N	TRUE	21.86
20070405	2025	Complaint of Pain	N	FALSE	22.62
20070405	1420	Property Damage	S	FALSE	24.97
20070405	1310	Visible Injury	N	FALSE	24.533
20070405	1225	Complaint of Pain	N	TRUE	22.43
20070405	1040	Property Damage	N	TRUE	22.488
20070405	0845	Property Damage	N	FALSE	19.31
20070404	1640	Property Damage	N	TRUE	5.83
20070404	1330	Property Damage	S	TRUE	21.58
20070404	1250	Property Damage	S	FALSE	10.8
20070403	1545	Property Damage	S	FALSE	7.964
20070403	1525	Property Damage	N	TRUE	13.082
20070403	0905	Property Damage	S	FALSE	23.76
20070403	0840	Property Damage	S	FALSE	21.05
20070403	0700	Property Damage	S	FALSE	24.27
20070403	0651	Complaint of Pain	S	TRUE	23.87
20070403	0650	Property Damage	S	FALSE	23.83
20070402	2239	Property Damage	S	FALSE	12.871
20070402	2237	Complaint of Pain	S	FALSE	12.871
20070402	1740	Complaint of Pain	N	FALSE	15.41
20070402	1650	Property Damage	N	FALSE	7.78
20070402	1210	Property Damage	N	FALSE	9.51
20070402	0945	Property Damage	S	TRUE	21.93
20070402	0850	Property Damage	N	FALSE	15.71
20070402	0830	Property Damage	N	FALSE	13.03
20070402	0250	Visible Injury	S	FALSE	23.17
20070401	2030	Property Damage	S	TRUE	13.93
20070401	1800	Property Damage	N	FALSE	12.638
20070401	0140	Property Damage	N	FALSE	5.99
20070331	1450	Property Damage	N	FALSE	26.18
20070330	2140	Property Damage	S	TRUE	9.73
20070330	2130	Property Damage	S	FALSE	9.75
20070330	1715	Property Damage	N	TRUE	22.14
20070330	1710	Property Damage	S	FALSE	23.5
20070330	1545	Complaint of Pain	S	FALSE	8.055
20070330	1510	Property Damage	S	FALSE	19.893
20070330	1220	Property Damage	N	FALSE	7.08
20070330	0915	Visible Injury	S	FALSE	6.87
20070330	0840	Property Damage	N	FALSE	22.02
20070330	0030	Complaint of Pain	S	FALSE	12.871
20070329	2115	Property Damage	S	FALSE	12.871
20070329	2010	Property Damage	N	FALSE	6.287
20070329	1635	Property Damage	S	FALSE	7.728
20070329	1515	Property Damage	S	TRUE	10.41
20070329	1030	Property Damage	N	FALSE	20.99
20070329	0930	Property Damage	N	TRUE	6.65
20070329	0800	Property Damage	S	TRUE	18.42
20070328	2045	Visible Injury	N	FALSE	13.264
20070328	1320	Property Damage	S	FALSE	19.67
20070328	1250	Complaint of Pain	N	TRUE	18.51
20070328	1020	Visible Injury	N	FALSE	10.687
20070328	0125	Visible Injury	S	FALSE	10.78
20070327	1800	Property Damage	S	FALSE	22.41
20070327	1550	Property Damage	S	TRUE	19.34
20070327	1515	Fatal	S	TRUE	24.16
20070327	1340	Complaint of Pain	N	FALSE	19.88
20070327	1000	Property Damage	N	TRUE	22.068
20070327	0755	Complaint of Pain	N	FALSE	21.808
20070327	0411	Property Damage	S	FALSE	6.331
20070326	1720	Property Damage	N	TRUE	9.51
20070326	1645	Complaint of Pain	N	TRUE	10.26
20070326	1530	Property Damage	N	TRUE	22.154
20070326	1530	Complaint of Pain	S	FALSE	13.98
20070326	1445	Property Damage	N	TRUE	21.72
20070326	0815	Property Damage	S	FALSE	16.44
20070326	0115	Property Damage	S	FALSE	9.69
20070325	0602	Complaint of Pain	S	FALSE	21.15
20070325	0600	Visible Injury	S	FALSE	21.14
20070325	0055	Property Damage	S	TRUE	16.96
20070324	2140	Property Damage	S	FALSE	26.34
20070324	1600	Complaint of Pain	N	FALSE	7.99
20070324	1330	Property Damage	S	FALSE	13.89
20070324	1240	Visible Injury	N	FALSE	26.705
20070324	1030	Property Damage	N	FALSE	7.87
20070324	1025	Property Damage	N	FALSE	21.82
20070324	1020	Property Damage	N	TRUE	21.8
20070324	0805	Visible Injury	N	FALSE	15.597
20070324	0155	Property Damage	N	FALSE	26.173
20070323	1835	Complaint of Pain	N	FALSE	23.134
20070323	1220	Complaint of Pain	S	FALSE	9.41
20070323	1030	Property Damage	S	TRUE	23.34
20070323	0605	Property Damage	N	FALSE	17.114
20070322	1845	Visible Injury	S	FALSE	23.39
20070322	1730	Complaint of Pain	S	TRUE	9.41
20070322	1720	Property Damage	N	TRUE	25.37
20070322	1325	Property Damage	N	TRUE	22.3
20070322	1217	Property Damage	N	FALSE	18.316
20070322	0720	Property Damage	S	TRUE	6.783
20070322	0615	Property Damage	S	TRUE	22.063
20070321	2215	Property Damage	S	FALSE	17.54
20070321	1115	Complaint of Pain	N	FALSE	10.85
20070321	0547	Property Damage	N	FALSE	19.23
20070321	0112	Complaint of Pain	N	TRUE	22.19
20070320	1700	Property Damage	S	FALSE	17.05
20070320	1645	Property Damage	S	FALSE	17.248
20070320	1500	Complaint of Pain	S	TRUE	13.78
20070320	1135	Property Damage	S	FALSE	26.868
20070320	1110	Property Damage	S	TRUE	13.339
20070320	0630	Complaint of Pain	N	FALSE	18.554
20070319	1513	Complaint of Pain	S	FALSE	23.81
20070319	1340	Property Damage	N	TRUE	19.36
20070319	1025	Property Damage	N	TRUE	17.05
20070318	1640	Property Damage	S	FALSE	19.96
20070318	1257	Complaint of Pain	N	FALSE	19.27
20070318	1030	Property Damage	N	FALSE	11.91
20070318	0540	Visible Injury	S	FALSE	11.82
20070318	0245	Complaint of Pain	N	FALSE	10.94
20070318	0120	Property Damage	S	FALSE	11.81
20070317	2120	Property Damage	N	FALSE	23.02
20070317	1452	Property Damage	N	FALSE	22.154
20070317	0528	Property Damage	S	FALSE	20.61
20070317	0344	Property Damage	N	FALSE	8.061
20070317	0140	Property Damage	S	FALSE	12.681
20070316	2330	Property Damage	N	FALSE	24.46
20070316	2320	Property Damage	N	FALSE	19.76
20070316	1145	Property Damage	S	FALSE	12.98
20070316	1100	Property Damage	S	TRUE	17.36
20070316	0958	Property Damage	S	FALSE	20.23
20070315	2215	Property Damage	N	FALSE	8.09
20070315	1845	Property Damage	S	TRUE	20.03
20070315	1830	Property Damage	S	FALSE	12.96
20070315	1715	Property Damage	N	FALSE	7.8
20070315	1715	Property Damage	S	FALSE	21.931
20070315	1610	Property Damage	N	TRUE	22.16
20070315	1338	Property Damage	N	TRUE	18.33
20070315	1242	Property Damage	N	FALSE	18.316
20070315	1215	Property Damage	N	FALSE	23.574
20070315	1130	Property Damage	N	FALSE	10.922
20070315	0715	Complaint of Pain	N	TRUE	27.3
20070315	0355	Property Damage	N	TRUE	17.19
20070314	2100	Visible Injury	S	FALSE	17.33
20070314	1745	Property Damage	N	FALSE	23.47
20070314	1605	Property Damage	S	FALSE	25.185
20070314	1400	Property Damage	S	FALSE	20.33
20070314	0738	Property Damage	S	FALSE	24.61
20070314	0612	Property Damage	S	FALSE	19.71
20070314	0100	Visible Injury	S	FALSE	9.69
20070314	0045	Property Damage	S	TRUE	17.11
20070314	0001	Property Damage	S	TRUE	26.55
20070313	2120	Property Damage	S	FALSE	8.09
20070313	2115	Complaint of Pain	S	FALSE	22.49
20070313	1824	Complaint of Pain	S	FALSE	23.69
20070313	1800	Complaint of Pain	S	FALSE	24.36
20070313	1210	Property Damage	N	FALSE	9.91
20070313	1200	Property Damage	N	TRUE	6.956
20070313	0845	Property Damage	S	FALSE	23.75
20070313	0737	Property Damage	S	TRUE	24.93
20070313	0718	Visible Injury	S	TRUE	25.37
20070312	2115	Complaint of Pain	N	FALSE	10.86
20070312	1450	Property Damage	N	TRUE	22.154
20070312	1415	Property Damage	N	TRUE	6.46
20070312	1150	Property Damage	S	TRUE	10.94
20070312	1100	Property Damage	S	FALSE	23.39
20070312	0845	Property Damage	N	TRUE	17.193
20070312	0830	Property Damage	S	FALSE	11.861
20070312	0805	Property Damage	S	FALSE	16.88
20070312	0745	Property Damage	S	FALSE	15
20070312	0640	Property Damage	N	FALSE	14.04
20070312	0530	Property Damage	N	FALSE	14.04
20070311	2150	Property Damage	S	FALSE	16.428
20070310	2245	Property Damage	N	FALSE	21.808
20070310	2105	Visible Injury	S	FALSE	9.75
20070310	1025	Property Damage	S	FALSE	16.79
20070310	0915	Property Damage	S	FALSE	16.42
20070310	0435	Property Damage	S	FALSE	15.49
20070310	0432	Complaint of Pain	S	FALSE	15.49
20070310	0255	Property Damage	N	FALSE	17.75
20070310	0146	Visible Injury	N	FALSE	23.43
20070310	0140	Property Damage	N	FALSE	23.39
20070309	2240	Property Damage	N	FALSE	19.49
20070309	0500	Property Damage	N	FALSE	6.48
20070309	0455	Property Damage	N	FALSE	6.48
20070309	0120	Property Damage	N	TRUE	27.387
20070308	2040	Complaint of Pain	N	FALSE	12.86
20070308	2035	Property Damage	N	FALSE	16.95
20070308	1753	Complaint of Pain	N	FALSE	24.48
20070308	1440	Complaint of Pain	N	TRUE	12.02
20070308	1045	Property Damage	N	TRUE	13.94
20070308	0930	Property Damage	N	FALSE	10.687
20070307	1730	Property Damage	N	TRUE	23.574
20070307	1625	Property Damage	S	TRUE	22.5
20070307	1550	Property Damage	S	TRUE	9.17
20070307	1330	Property Damage	S	TRUE	10.85
20070307	1215	Property Damage	N	TRUE	7.79
20070307	1159	Property Damage	S	TRUE	17.52
20070307	1135	Complaint of Pain	N	TRUE	22.12
20070307	0820	Visible Injury	N	TRUE	12.11
20070307	0740	Property Damage	N	FALSE	21.808
20070307	0030	Complaint of Pain	S	FALSE	13.61
20070306	1930	Property Damage	N	TRUE	9.1
20070306	1920	Property Damage	S	FALSE	7.825
20070306	1815	Complaint of Pain	S	FALSE	8.29
20070306	1345	Property Damage	S	TRUE	9.08
20070306	1135	Property Damage	S	TRUE	22.91
20070306	1030	Property Damage	S	TRUE	12.91
20070306	0930	Property Damage	S	FALSE	12.87
20070306	0900	Complaint of Pain	S	TRUE	10.93
20070306	0740	Property Damage	N	FALSE	7.08
20070306	0650	Complaint of Pain	N	FALSE	16.45
20070305	1750	Property Damage	S	TRUE	24.16
20070305	0830	Property Damage	N	TRUE	24.123
20070305	0605	Property Damage	S	FALSE	24.14
20070305	0020	Visible Injury	S	FALSE	17.02
20070304	1325	Property Damage	S	FALSE	17.54
20070303	2317	Property Damage	N	FALSE	14.761
20070303	1405	Property Damage	S	FALSE	12.05
20070303	1235	Property Damage	N	FALSE	19.74
20070303	1220	Property Damage	N	FALSE	24.02
20070303	1147	Property Damage	N	FALSE	23.134
20070303	0945	Property Damage	S	FALSE	10.62
20070303	0610	Property Damage	S	TRUE	22.063
20070302	1700	Property Damage	S	TRUE	9.625
20070302	1345	Property Damage	S	FALSE	9.03
20070302	1205	Visible Injury	S	FALSE	16.23
20070302	0810	Property Damage	N	FALSE	16.22
20070302	0630	Property Damage	N	FALSE	22.58
20070302	0440	Property Damage	N	FALSE	19.63
20070301	2005	Property Damage	N	FALSE	13.97
20070301	1840	Property Damage	N	FALSE	15.65
20070301	1715	Visible Injury	N	TRUE	24.22
20070301	1530	Property Damage	N	FALSE	15.7
20070301	1500	Complaint of Pain	S	FALSE	14.05
20070301	1500	Property Damage	N	FALSE	7.9
20070301	1245	Property Damage	N	FALSE	19.621
20070301	1045	Complaint of Pain	S	FALSE	8.09
20070301	0100	Visible Injury	S	FALSE	22.063
20070228	0950	Property Damage	N	TRUE	15.03
20070228	0915	Property Damage	N	FALSE	25.69
20070228	0835	Property Damage	N	FALSE	24.816
20070227	1925	Complaint of Pain	S	TRUE	9.09
20070227	1210	Property Damage	N	FALSE	20.42
20070227	1018	Property Damage	N	FALSE	20.25
20070226	1900	Property Damage	S	FALSE	8.87
20070226	1555	Property Damage	S	TRUE	23.82
20070226	1203	Complaint of Pain	N	TRUE	20.49
20070226	0700	Property Damage	N	FALSE	15.61
20070226	0655	Property Damage	S	TRUE	22.063
20070225	0850	Property Damage	S	FALSE	22.55
20070224	2330	Visible Injury	S	FALSE	9.46
20070224	0220	Property Damage	S	FALSE	20.33
20070224	0215	Property Damage	S	FALSE	20.03
20070224	0145	Property Damage	S	FALSE	20.26
20070223	1630	Property Damage	N	FALSE	6.98
20070223	1600	Property Damage	N	FALSE	26.28
20070223	1440	Property Damage	N	TRUE	22.567
20070223	1230	Property Damage	N	FALSE	7.79
20070223	1015	Property Damage	N	FALSE	17.46
20070223	0947	Complaint of Pain	S	FALSE	24.45
20070223	0905	Property Damage	N	TRUE	8.19
20070223	0715	Property Damage	S	FALSE	23.7
20070223	0115	Property Damage	N	TRUE	8.09
20070222	2353	Property Damage	S	FALSE	26.64
20070222	1815	Property Damage	S	FALSE	19.567
20070222	1720	Property Damage	S	FALSE	19.501
20070222	1700	Property Damage	N	TRUE	10.05
20070222	1635	Complaint of Pain	S	FALSE	9.51
20070222	1515	Property Damage	S	FALSE	24.19
20070222	1451	Complaint of Pain	S	FALSE	12.91
20070222	1400	Property Damage	N	TRUE	18.52
